Order ID,Order Date,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25970,22-01-2024,Maharashtra,Mumbai,111,9,4,Clothing,Stole,COD
B-25970,22-01-2024,Maharashtra,Mumbai,203,84,2,Electronics,Printers,UPI
B-25878,24-11-2023,Maharashtra,Mumbai,741,267,5,Furniture,Bookcases,COD
B-25878,24-11-2023,Maharashtra,Mumbai,719,303,6,Furniture,Chairs,COD
B-25878,24-11-2024,Maharashtra,Mumbai,165,46,3,Furniture,Furnishings,COD
B-25878,24-11-2024,Maharashtra,Mumbai,46,0,4,Clothing,Leggings,COD
B-25878,24-11-2023,Maharashtra,Mumbai,140,15,5,Clothing,Stole,UPI
B-25878,24-11-2024,Maharashtra,Mumbai,84,41,3,Clothing,T-shirt,Credit Card
B-26057,10-03-2023,Kerala ,Thiruvananthapuram,659,-37,2,Furniture,Bookcases,Credit Card
B-26057,10-03-2023,Kerala ,Thiruvananthapuram,54,8,4,Clothing,T-shirt,Debit Card
B-26057,10-03-2024,Kerala ,Thiruvananthapuram,224,87,3,Clothing,Trousers,COD
B-26057,10-03-2024,Kerala ,Thiruvananthapuram,736,346,5,Electronics,Printers,COD
B-25885,28-11-2023,Madhya Pradesh,Indore,734,248,2,Furniture,Chairs,COD
B-25885,28-11-2024,Madhya Pradesh,Indore,349,0,7,Clothing,Stole,Credit Card
B-25885,28-11-2024,Madhya Pradesh,Indore,94,27,2,Clothing,Shirt,Credit Card
B-25885,28-11-2023,Madhya Pradesh,Indore,394,146,2,Furniture,Bookcases,UPI
B-25897,06-12-2024,Madhya Pradesh,Indore,734,213,6,Electronics,Electronic Games,Credit Card
B-25897,06-12-2024,Madhya Pradesh,Indore,24,11,5,Clothing,Hankerchief,Debit Card
B-25897,06-12-2024,Madhya Pradesh,Indore,43,5,3,Clothing,Stole,COD
B-25897,06-12-2024,Madhya Pradesh,Indore,33,10,3,Clothing,Hankerchief,COD
B-25756,20-08-2024,Maharashtra,Mumbai,729,-492,5,Furniture,Bookcases,UPI
B-25756,20-08-2023,Maharashtra,Mumbai,465,-33,4,Electronics,Phones,EMI
B-25756,20-08-2024,Maharashtra,Mumbai,204,276,3,Furniture,Bookcases,COD
B-25756,20-08-2024,Maharashtra,Mumbai,29,-24,4,Clothing,Leggings,COD
B-25756,20-08-2024,Maharashtra,Mumbai,643,-45,2,Electronics,Printers,Debit Card
B-25859,14-11-2023,Madhya Pradesh,Indore,724,253,2,Furniture,Bookcases,UPI
B-25691,16-06-2023,Maharashtra,Mumbai,714,56,4,Clothing,Saree,COD
B-25691,16-06-2023,Maharashtra,Mumbai,75,-25,3,Clothing,Stole,UPI
B-25691,16-06-2023,Maharashtra,Mumbai,17,-9,3,Clothing,Stole,COD
B-25633,26-04-2023,Sikkim,Gangtok,496,-79,2,Clothing,Trousers,COD
B-25633,26-04-2023,Sikkim,Gangtok,711,-8,4,Clothing,Saree,Debit Card
B-25633,26-04-2023,Sikkim,Gangtok,249,-130,4,Electronics,Phones,UPI
B-25708,01-07-2024,Madhya Pradesh,Indore,709,-100,5,Electronics,Phones,COD
B-25708,01-07-2023,Madhya Pradesh,Indore,191,13,8,Furniture,Furnishings,COD
B-25708,01-07-2024,Madhya Pradesh,Indore,32,-8,2,Clothing,Stole,COD
B-25708,01-07-2024,Madhya Pradesh,Indore,81,-51,7,Clothing,Stole,EMI
B-25831,27-10-2024,Sikkim,Gangtok,693,254,6,Clothing,Saree,COD
B-25856,10-11-2024,Maharashtra,Mumbai,257,3,2,Clothing,Saree,COD
B-25856,10-11-2023,Maharashtra,Mumbai,10,2,2,Clothing,Skirt,COD
B-25856,10-11-2024,Maharashtra,Mumbai,48,6,1,Clothing,Saree,COD
B-25856,10-11-2023,Maharashtra,Mumbai,74,29,3,Clothing,Stole,EMI
B-25856,10-11-2024,Maharashtra,Mumbai,689,90,5,Clothing,Saree,COD
B-25893,04-12-2024,Uttar Pradesh,Mathura,61,11,3,Clothing,Kurti,COD
B-25893,04-12-2023,Uttar Pradesh,Mathura,355,-114,7,Clothing,Stole,Credit Card
B-25893,04-12-2024,Uttar Pradesh,Mathura,83,12,3,Clothing,Stole,UPI
B-25893,04-12-2023,Uttar Pradesh,Mathura,149,15,3,Clothing,Saree,EMI
B-25893,04-12-2024,Uttar Pradesh,Mathura,372,59,3,Electronics,Printers,UPI
B-25893,04-12-2024,Uttar Pradesh,Mathura,223,62,7,Clothing,Shirt,COD
B-25893,04-12-2024,Uttar Pradesh,Mathura,688,-103,6,Electronics,Accessories,Debit Card
B-25959,18-01-2024,Madhya Pradesh,Indore,681,259,4,Furniture,Chairs,COD
B-25959,18-01-2023,Madhya Pradesh,Indore,23,8,2,Clothing,Hankerchief,Debit Card
B-25959,18-01-2023,Madhya Pradesh,Indore,32,2,2,Clothing,Kurti,UPI
B-25959,18-01-2023,Madhya Pradesh,Indore,132,49,3,Clothing,Shirt,COD
B-25959,18-01-2024,Madhya Pradesh,Indore,252,56,2,Electronics,Phones,UPI
B-25959,18-01-2023,Madhya Pradesh,Indore,82,24,6,Clothing,Hankerchief,EMI
B-25959,18-01-2023,Madhya Pradesh,Indore,429,17,3,Furniture,Chairs,UPI
B-25959,18-01-2024,Madhya Pradesh,Indore,637,212,8,Electronics,Phones,Debit Card
B-26000,06-02-2023,Delhi,Delhi,676,151,3,Electronics,Printers,Credit Card
B-26000,06-02-2023,Delhi,Delhi,43,-10,4,Clothing,Skirt,COD
B-26000,06-02-2023,Delhi,Delhi,597,93,4,Furniture,Chairs,Debit Card
B-26097,28-03-2023,Karnataka,Bangalore,663,-212,5,Electronics,Printers,UPI
B-26097,28-03-2024,Karnataka,Bangalore,671,-309,5,Electronics,Electronic Games,COD
B-26097,28-03-2024,Karnataka,Bangalore,185,-26,6,Furniture,Chairs,COD
B-26097,28-03-2023,Karnataka,Bangalore,97,12,2,Clothing,Hankerchief,UPI
B-26097,28-03-2024,Karnataka,Bangalore,39,-18,2,Clothing,Leggings,Credit Card
B-26097,28-03-2023,Karnataka,Bangalore,19,8,2,Clothing,Hankerchief,Credit Card
B-26097,28-03-2023,Karnataka,Bangalore,14,5,1,Clothing,Hankerchief,UPI
B-25745,09-08-2024,Gujarat,Ahmedabad,296,225,11,Clothing,Saree,COD
B-25745,09-08-2024,Gujarat,Ahmedabad,132,-79,5,Furniture,Furnishings,COD
B-25745,09-08-2024,Gujarat,Ahmedabad,44,-8,3,Clothing,Stole,Credit Card
B-25745,09-08-2024,Gujarat,Ahmedabad,670,15,5,Furniture,Bookcases,Debit Card
B-25974,25-01-2023,Rajasthan,Udaipur,662,240,2,Furniture,Bookcases,COD
B-25670,25-05-2024,Goa,Goa,24,1,2,Clothing,Hankerchief,UPI
B-25670,25-05-2023,Goa,Goa,656,-36,2,Furniture,Bookcases,Credit Card
B-25670,25-05-2024,Goa,Goa,74,29,3,Clothing,Stole,COD
B-25670,25-05-2023,Goa,Goa,14,2,1,Clothing,Hankerchief,COD
B-25848,03-11-2024,Himachal Pradesh,Simla,648,50,6,Electronics,Electronic Games,Credit Card
B-25848,03-11-2024,Himachal Pradesh,Simla,147,21,3,Furniture,Furnishings,Debit Card
B-25848,03-11-2023,Himachal Pradesh,Simla,16,8,2,Clothing,Hankerchief,COD
B-25888,02-12-2023,Punjab,Amritsar,646,-213,3,Electronics,Electronic Games,COD
B-25888,02-12-2024,Punjab,Amritsar,223,4,3,Electronics,Phones,COD
B-25888,02-12-2024,Punjab,Amritsar,18,2,3,Clothing,Hankerchief,Credit Card
B-25942,08-01-2023,Andhra Pradesh,Hyderabad,646,-23,2,Electronics,Printers,Credit Card
B-25847,03-11-2024,Haryana,Chandigarh,643,225,2,Electronics,Printers,COD
B-25847,03-11-2023,Haryana,Chandigarh,264,71,10,Furniture,Furnishings,Debit Card
B-25636,26-04-2024,Maharashtra,Mumbai,637,113,5,Clothing,Saree,UPI
B-25826,22-10-2023,Maharashtra,Mumbai,637,261,2,Electronics,Printers,COD
B-26081,22-03-2023,Tamil Nadu,Chennai,24,11,3,Clothing,Hankerchief,Debit Card
B-26081,22-03-2024,Tamil Nadu,Chennai,169,0,3,Electronics,Accessories,COD
B-26081,22-03-2024,Tamil Nadu,Chennai,359,-338,5,Furniture,Bookcases,COD
B-26081,22-03-2023,Tamil Nadu,Chennai,93,-84,3,Clothing,Saree,UPI
B-26081,22-03-2024,Tamil Nadu,Chennai,79,33,4,Clothing,Stole,UPI
B-26081,22-03-2024,Tamil Nadu,Chennai,637,50,5,Clothing,Saree,COD
B-25625,23-04-2024,Jammu and Kashmir,Kashmir,59,-30,3,Clothing,Leggings,Debit Card
B-25625,23-04-2024,Jammu and Kashmir,Kashmir,97,29,2,Clothing,Hankerchief,UPI
B-25625,23-04-2024,Jammu and Kashmir,Kashmir,635,-349,5,Clothing,Saree,Debit Card
B-25802,05-10-2023,Maharashtra,Mumbai,25,-7,5,Clothing,Saree,UPI
B-25802,05-10-2023,Maharashtra,Mumbai,95,5,2,Clothing,Stole,COD
B-25802,05-10-2024,Maharashtra,Mumbai,633,-633,11,Electronics,Accessories,UPI
B-25802,05-10-2023,Maharashtra,Mumbai,23,-3,1,Clothing,Shirt,COD
B-25802,05-10-2024,Maharashtra,Mumbai,13,-9,2,Clothing,Skirt,COD
B-25693,18-06-2023,Madhya Pradesh,Bhopal,76,-72,9,Clothing,Hankerchief,COD
B-25693,18-06-2024,Madhya Pradesh,Bhopal,632,316,6,Clothing,Saree,COD
B-25693,18-06-2023,Madhya Pradesh,Bhopal,32,-16,6,Clothing,Saree,UPI
B-25693,18-06-2023,Madhya Pradesh,Bhopal,68,-30,1,Electronics,Phones,UPI
B-25693,18-06-2023,Madhya Pradesh,Bhopal,72,-49,1,Electronics,Phones,COD
B-25693,18-06-2024,Madhya Pradesh,Bhopal,82,-39,5,Clothing,T-shirt,EMI
B-25693,18-06-2024,Madhya Pradesh,Bhopal,13,-13,2,Clothing,Skirt,COD
B-25796,24-09-2023,Maharashtra,Mumbai,632,-316,6,Clothing,Saree,COD
B-25796,24-09-2023,Maharashtra,Mumbai,239,-162,5,Furniture,Chairs,COD
B-25796,24-09-2024,Maharashtra,Mumbai,148,0,3,Clothing,Saree,COD
B-25796,24-09-2024,Maharashtra,Mumbai,37,-6,1,Clothing,Saree,UPI
B-25796,24-09-2023,Maharashtra,Mumbai,78,-64,7,Clothing,Stole,EMI
B-25796,24-09-2023,Maharashtra,Mumbai,559,-19,2,Clothing,Trousers,Debit Card
B-25796,24-09-2024,Maharashtra,Mumbai,28,1,1,Electronics,Accessories,UPI
B-25806,06-10-2023,Madhya Pradesh,Indore,632,-114,4,Furniture,Tables,UPI
B-25710,05-07-2023,Maharashtra,Pune,10,-1,1,Clothing,Leggings,UPI
B-25710,05-07-2024,Maharashtra,Pune,216,-38,6,Furniture,Furnishings,UPI
B-25710,05-07-2024,Maharashtra,Pune,25,0,4,Clothing,Skirt,UPI
B-25710,05-07-2023,Maharashtra,Pune,53,-18,4,Clothing,T-shirt,UPI
B-25710,05-07-2023,Maharashtra,Pune,616,-69,7,Furniture,Furnishings,Debit Card
B-25710,05-07-2023,Maharashtra,Pune,13,-8,1,Clothing,T-shirt,COD
B-25669,25-05-2023,Sikkim,Gangtok,610,-66,2,Furniture,Tables,COD
B-25857,10-11-2024,Madhya Pradesh,Indore,324,39,8,Electronics,Accessories,Credit Card
B-25857,10-11-2023,Madhya Pradesh,Indore,227,59,2,Furniture,Furnishings,UPI
B-25857,10-11-2024,Madhya Pradesh,Indore,598,166,4,Furniture,Bookcases,UPI
B-25785,15-09-2024,West Bengal,Kolkata,595,292,3,Clothing,Saree,COD
B-25785,15-09-2023,West Bengal,Kolkata,192,-146,3,Clothing,Saree,COD
B-25785,15-09-2024,West Bengal,Kolkata,268,-25,3,Clothing,Saree,COD
B-25785,15-09-2023,West Bengal,Kolkata,45,0,2,Clothing,T-shirt,COD
B-25930,03-01-2023,Punjab,Chandigarh,595,119,4,Furniture,Bookcases,COD
B-25930,03-01-2023,Punjab,Chandigarh,151,29,5,Clothing,Hankerchief,EMI
B-25930,03-01-2024,Punjab,Chandigarh,202,89,9,Clothing,T-shirt,EMI
B-25930,03-01-2023,Punjab,Chandigarh,58,17,2,Clothing,Hankerchief,COD
B-25930,03-01-2023,Punjab,Chandigarh,40,13,3,Clothing,T-shirt,COD
B-25930,03-01-2024,Punjab,Chandigarh,351,-94,5,Electronics,Electronic Games,COD
B-26053,09-03-2023,Jammu and Kashmir,Kashmir,594,89,3,Furniture,Bookcases,COD
B-26053,09-03-2024,Jammu and Kashmir,Kashmir,85,2,6,Clothing,Stole,COD
B-26053,09-03-2024,Jammu and Kashmir,Kashmir,246,61,2,Furniture,Bookcases,COD
B-26053,09-03-2024,Jammu and Kashmir,Kashmir,27,6,3,Clothing,Skirt,COD
B-26053,09-03-2023,Jammu and Kashmir,Kashmir,162,55,3,Clothing,Stole,COD
B-26053,09-03-2024,Jammu and Kashmir,Kashmir,120,1,1,Furniture,Chairs,COD
B-26053,09-03-2023,Jammu and Kashmir,Kashmir,93,31,3,Electronics,Accessories,UPI
B-26053,09-03-2023,Jammu and Kashmir,Kashmir,425,208,7,Clothing,Saree,Debit Card
B-26053,09-03-2023,Jammu and Kashmir,Kashmir,17,1,2,Clothing,Skirt,Credit Card
B-26070,18-03-2023,Karnataka,Bangalore,582,262,5,Furniture,Furnishings,COD
B-26070,18-03-2024,Karnataka,Bangalore,75,29,1,Clothing,Trousers,UPI
B-26070,18-03-2023,Karnataka,Bangalore,54,12,4,Clothing,Shirt,COD
B-26070,18-03-2023,Karnataka,Bangalore,14,7,2,Clothing,Hankerchief,UPI
B-25791,24-09-2023,Kerala ,Thiruvananthapuram,565,66,7,Clothing,Saree,Credit Card
B-25791,24-09-2023,Kerala ,Thiruvananthapuram,253,-63,2,Clothing,Saree,UPI
B-25791,24-09-2023,Kerala ,Thiruvananthapuram,175,77,3,Clothing,Saree,COD
B-25983,30-01-2023,Delhi,Delhi,561,118,5,Furniture,Bookcases,Credit Card
B-25983,30-01-2023,Delhi,Delhi,161,-229,8,Furniture,Furnishings,COD
B-25983,30-01-2023,Delhi,Delhi,230,5,2,Clothing,Saree,UPI
B-25983,30-01-2023,Delhi,Delhi,50,-4,6,Clothing,T-shirt,EMI
B-25983,30-01-2024,Delhi,Delhi,32,-12,1,Furniture,Chairs,Credit Card
B-25979,27-01-2023,Madhya Pradesh,Indore,284,45,2,Furniture,Bookcases,EMI
B-25979,27-01-2023,Madhya Pradesh,Indore,82,-27,3,Clothing,Kurti,EMI
B-25979,27-01-2023,Madhya Pradesh,Indore,57,27,2,Clothing,Shirt,UPI
B-25979,27-01-2023,Madhya Pradesh,Indore,560,44,3,Clothing,Saree,Debit Card
B-25979,27-01-2024,Madhya Pradesh,Indore,12,1,2,Clothing,Hankerchief,COD
B-26054,10-03-2023,Maharashtra,Mumbai,246,98,5,Clothing,Hankerchief,COD
B-26054,10-03-2023,Maharashtra,Mumbai,156,23,3,Clothing,Stole,COD
B-26054,10-03-2023,Maharashtra,Mumbai,88,19,2,Clothing,Shirt,Debit Card
B-26054,10-03-2024,Maharashtra,Mumbai,139,21,3,Electronics,Accessories,COD
B-26054,10-03-2024,Maharashtra,Mumbai,88,20,2,Clothing,Saree,COD
B-26054,10-03-2024,Maharashtra,Mumbai,138,11,5,Clothing,Stole,UPI
B-26054,10-03-2023,Maharashtra,Mumbai,139,36,3,Clothing,Stole,COD
B-26054,10-03-2023,Maharashtra,Mumbai,559,-174,2,Electronics,Electronic Games,Debit Card
B-26078,22-03-2024,West Bengal,Kolkata,557,-111,2,Electronics,Electronic Games,COD
B-26078,22-03-2023,West Bengal,Kolkata,44,20,2,Clothing,T-shirt,UPI
B-26078,22-03-2023,West Bengal,Kolkata,137,63,3,Clothing,Stole,COD
B-26078,22-03-2024,West Bengal,Kolkata,17,8,2,Clothing,Skirt,COD
B-25787,20-09-2024,Jammu and Kashmir,Kashmir,556,-209,7,Clothing,Saree,COD
B-25787,20-09-2023,Jammu and Kashmir,Kashmir,40,-12,3,Clothing,Shirt,COD
B-25787,20-09-2024,Jammu and Kashmir,Kashmir,140,-58,4,Furniture,Furnishings,COD
B-25787,20-09-2023,Jammu and Kashmir,Kashmir,229,-41,8,Electronics,Accessories,COD
B-25682,07-06-2023,Bihar,Patna,545,-73,11,Electronics,Phones,COD
B-25962,19-01-2024,Maharashtra,Pune,544,-152,3,Furniture,Bookcases,COD
B-25962,19-01-2023,Maharashtra,Pune,312,62,1,Electronics,Electronic Games,COD
B-25962,19-01-2024,Maharashtra,Pune,260,68,2,Electronics,Printers,COD
B-25750,14-08-2023,Madhya Pradesh,Indore,19,-1,1,Clothing,Shirt,Debit Card
B-25750,14-08-2024,Madhya Pradesh,Indore,208,-25,2,Clothing,Saree,COD
B-25750,14-08-2023,Madhya Pradesh,Indore,212,-24,2,Furniture,Chairs,COD
B-25750,14-08-2023,Madhya Pradesh,Indore,199,-18,2,Clothing,Saree,COD
B-25750,14-08-2024,Madhya Pradesh,Indore,78,-6,2,Furniture,Furnishings,UPI
B-25750,14-08-2024,Madhya Pradesh,Indore,73,-31,1,Furniture,Bookcases,COD
B-25750,14-08-2023,Madhya Pradesh,Indore,42,-15,12,Clothing,Skirt,UPI
B-25750,14-08-2024,Madhya Pradesh,Indore,22,-12,3,Clothing,Stole,COD
B-25750,14-08-2024,Madhya Pradesh,Indore,539,-146,7,Furniture,Furnishings,Debit Card
B-25828,24-10-2024,Punjab,Chandigarh,537,107,3,Clothing,Saree,COD
B-25828,24-10-2023,Punjab,Chandigarh,222,35,5,Clothing,Saree,Credit Card
B-25828,24-10-2024,Punjab,Chandigarh,128,-3,3,Clothing,Saree,Debit Card
B-25828,24-10-2023,Punjab,Chandigarh,15,2,1,Clothing,Leggings,COD
B-25622,22-04-2023,Rajasthan,Jaipur,534,0,3,Clothing,Saree,Debit Card
B-25751,14-08-2023,Maharashtra,Mumbai,32,7,3,Clothing,Hankerchief,COD
B-25751,14-08-2023,Maharashtra,Mumbai,221,-15,2,Electronics,Electronic Games,COD
B-25751,14-08-2024,Maharashtra,Mumbai,10,-8,1,Clothing,Kurti,UPI
B-25751,14-08-2023,Maharashtra,Mumbai,106,0,2,Electronics,Phones,EMI
B-25751,14-08-2023,Maharashtra,Mumbai,65,-4,6,Clothing,Hankerchief,COD
B-25751,14-08-2024,Maharashtra,Mumbai,43,-5,2,Clothing,Saree,COD
B-25751,14-08-2024,Maharashtra,Mumbai,43,21,3,Clothing,Shirt,COD
B-25751,14-08-2024,Maharashtra,Mumbai,534,5,2,Electronics,Electronic Games,Debit Card
B-25751,14-08-2023,Maharashtra,Mumbai,68,-56,2,Electronics,Phones,COD
B-25751,14-08-2023,Maharashtra,Mumbai,14,-3,2,Clothing,Leggings,COD
B-25685,10-06-2024,Madhya Pradesh,Indore,264,-30,3,Furniture,Furnishings,Debit Card
B-25685,10-06-2023,Madhya Pradesh,Indore,45,-2,4,Clothing,Shirt,COD
B-25685,10-06-2023,Madhya Pradesh,Indore,51,7,2,Furniture,Furnishings,UPI
B-25685,10-06-2024,Madhya Pradesh,Indore,529,137,3,Electronics,Phones,Debit Card
B-26010,11-02-2024,Bihar,Patna,55,3,3,Clothing,T-shirt,COD
B-26010,11-02-2023,Bihar,Patna,176,-13,5,Furniture,Furnishings,COD
B-26010,11-02-2024,Bihar,Patna,85,13,2,Clothing,Shirt,UPI
B-26010,11-02-2023,Bihar,Patna,527,26,3,Electronics,Electronic Games,COD
B-26010,11-02-2023,Bihar,Patna,29,3,2,Clothing,Stole,COD
B-26010,11-02-2023,Bihar,Patna,18,2,3,Clothing,Hankerchief,COD
B-26035,23-02-2024,Jammu and Kashmir,Kashmir,520,151,3,Electronics,Phones,Credit Card
B-26035,23-02-2024,Jammu and Kashmir,Kashmir,291,119,11,Clothing,Saree,COD
B-26035,23-02-2024,Jammu and Kashmir,Kashmir,369,15,3,Electronics,Electronic Games,Debit Card
B-25698,23-06-2023,Tamil Nadu,Chennai,516,392,8,Furniture,Chairs,COD
B-25698,23-06-2024,Tamil Nadu,Chennai,65,-16,2,Electronics,Phones,Debit Card
B-25698,23-06-2024,Tamil Nadu,Chennai,207,153,3,Clothing,Saree,Credit Card
B-25698,23-06-2023,Tamil Nadu,Chennai,87,-83,5,Clothing,Kurti,COD
B-25698,23-06-2023,Tamil Nadu,Chennai,27,-6,4,Clothing,Hankerchief,COD
B-25698,23-06-2024,Tamil Nadu,Chennai,7,-2,1,Clothing,Hankerchief,COD
B-25966,21-01-2023,Rajasthan,Udaipur,510,234,6,Electronics,Electronic Games,EMI
B-25832,28-10-2024,Maharashtra,Mumbai,504,116,3,Furniture,Bookcases,COD
B-25743,07-08-2023,Nagaland,Kohima,503,-56,2,Clothing,Trousers,COD
B-25743,07-08-2024,Nagaland,Kohima,99,-5,1,Clothing,Saree,UPI
B-25743,07-08-2024,Nagaland,Kohima,143,-124,5,Clothing,Saree,UPI
B-25743,07-08-2024,Nagaland,Kohima,56,0,4,Clothing,Hankerchief,COD
B-25743,07-08-2024,Nagaland,Kohima,74,-51,3,Clothing,Stole,UPI
B-25886,28-11-2023,Rajasthan,Udaipur,502,84,4,Electronics,Phones,COD
B-25886,28-11-2024,Rajasthan,Udaipur,89,17,2,Clothing,Stole,UPI
B-25886,28-11-2024,Rajasthan,Udaipur,107,37,3,Clothing,Shirt,COD
B-25886,28-11-2023,Rajasthan,Udaipur,63,1,4,Clothing,T-shirt,COD
B-25975,25-01-2024,Uttar Pradesh,Prayagraj,29,2,3,Clothing,Skirt,COD
B-26098,29-03-2024,Jammu and Kashmir,Kashmir,96,-48,5,Clothing,Leggings,UPI
B-26098,29-03-2024,Jammu and Kashmir,Kashmir,409,86,3,Clothing,Saree,COD
B-26098,29-03-2024,Jammu and Kashmir,Kashmir,46,14,5,Clothing,Skirt,COD
B-26098,29-03-2023,Jammu and Kashmir,Kashmir,59,15,2,Clothing,T-shirt,UPI
B-26098,29-03-2023,Jammu and Kashmir,Kashmir,82,8,3,Electronics,Accessories,EMI
B-26098,29-03-2023,Jammu and Kashmir,Kashmir,497,179,3,Furniture,Chairs,Debit Card
B-25614,13-04-2024,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,Credit Card
B-25614,13-04-2024,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,COD
B-25726,21-07-2023,Maharashtra,Mumbai,490,-128,8,Furniture,Bookcases,UPI
B-26050,06-03-2023,Rajasthan,Jaipur,32,6,3,Clothing,Shirt,UPI
B-26050,06-03-2024,Rajasthan,Jaipur,487,143,4,Electronics,Phones,EMI
B-26050,06-03-2024,Rajasthan,Jaipur,325,32,7,Clothing,T-shirt,COD
B-26050,06-03-2023,Rajasthan,Jaipur,79,32,3,Clothing,Saree,Debit Card
B-26050,06-03-2023,Rajasthan,Jaipur,166,27,2,Electronics,Accessories,EMI
B-26050,06-03-2024,Rajasthan,Jaipur,169,55,4,Clothing,Saree,Debit Card
B-26050,06-03-2023,Rajasthan,Jaipur,284,44,6,Clothing,Hankerchief,COD
B-26050,06-03-2024,Rajasthan,Jaipur,38,9,2,Clothing,Stole,COD
B-26050,06-03-2024,Rajasthan,Jaipur,382,92,2,Electronics,Printers,COD
B-25609,09-04-2023,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,COD
B-25609,09-04-2024,Uttar Pradesh,Lucknow,249,-5,4,Clothing,Saree,COD
B-25741,03-08-2023,Madhya Pradesh,Indore,482,-6,7,Electronics,Electronic Games,EMI
B-25956,17-01-2024,Maharashtra,Mumbai,89,-37,4,Clothing,Shirt,COD
B-25956,17-01-2024,Maharashtra,Mumbai,59,10,2,Clothing,Hankerchief,COD
B-25956,17-01-2023,Maharashtra,Mumbai,140,28,2,Electronics,Phones,COD
B-25956,17-01-2024,Maharashtra,Mumbai,474,56,4,Electronics,Phones,Debit Card
B-25956,17-01-2023,Maharashtra,Mumbai,33,10,3,Clothing,Hankerchief,COD
B-25689,14-06-2024,Maharashtra,Mumbai,469,-459,3,Electronics,Electronic Games,COD
B-25689,14-06-2023,Maharashtra,Mumbai,97,17,2,Clothing,Stole,Credit Card
B-25689,14-06-2024,Maharashtra,Mumbai,149,136,3,Clothing,Stole,UPI
B-25939,05-01-2023,Sikkim,Gangtok,136,41,3,Electronics,Accessories,UPI
B-25939,05-01-2023,Sikkim,Gangtok,61,18,2,Electronics,Accessories,COD
B-25939,05-01-2024,Sikkim,Gangtok,469,33,4,Electronics,Electronic Games,Debit Card
B-25890,04-12-2024,Maharashtra,Mumbai,465,207,9,Clothing,Saree,COD
B-25814,10-10-2024,Madhya Pradesh,Indore,118,35,7,Clothing,T-shirt,EMI
B-25814,10-10-2023,Madhya Pradesh,Indore,462,169,4,Clothing,Saree,COD
B-25718,12-07-2024,Maharashtra,Mumbai,371,115,1,Furniture,Bookcases,Debit Card
B-25718,12-07-2023,Maharashtra,Mumbai,460,31,3,Furniture,Bookcases,Debit Card
B-25914,18-12-2023,Delhi,Delhi,125,22,3,Clothing,Stole,EMI
B-25914,18-12-2024,Delhi,Delhi,460,-143,3,Furniture,Chairs,Debit Card
B-25903,10-12-2023,Madhya Pradesh,Indore,19,8,2,Clothing,Hankerchief,Debit Card
B-25903,10-12-2024,Madhya Pradesh,Indore,25,11,3,Clothing,Leggings,Debit Card
B-25903,10-12-2024,Madhya Pradesh,Indore,455,77,8,Electronics,Accessories,COD
B-25903,10-12-2023,Madhya Pradesh,Indore,336,57,2,Electronics,Phones,COD
B-25903,10-12-2024,Madhya Pradesh,Indore,37,17,3,Clothing,Hankerchief,Debit Card
B-25903,10-12-2024,Madhya Pradesh,Indore,74,33,2,Clothing,Shirt,Debit Card
B-25903,10-12-2023,Madhya Pradesh,Indore,60,-10,2,Furniture,Furnishings,COD
B-25903,10-12-2024,Madhya Pradesh,Indore,204,-94,4,Clothing,Hankerchief,EMI
B-26096,28-03-2024,West Bengal,Kolkata,451,25,3,Electronics,Phones,EMI
B-26096,28-03-2024,West Bengal,Kolkata,264,-26,3,Clothing,Trousers,COD
B-26096,28-03-2024,West Bengal,Kolkata,45,9,3,Clothing,Leggings,UPI
B-26096,28-03-2024,West Bengal,Kolkata,88,11,3,Electronics,Accessories,COD
B-26096,28-03-2024,West Bengal,Kolkata,140,56,4,Clothing,Shirt,UPI
B-26096,28-03-2024,West Bengal,Kolkata,103,46,2,Clothing,Saree,Credit Card
B-25654,10-05-2023,Maharashtra,Mumbai,450,-90,3,Electronics,Printers,COD
B-25654,10-05-2024,Maharashtra,Mumbai,269,-86,2,Electronics,Electronic Games,EMI
B-25654,10-05-2023,Maharashtra,Mumbai,229,-23,2,Clothing,Saree,UPI
B-25654,10-05-2023,Maharashtra,Mumbai,122,-21,3,Furniture,Furnishings,UPI
B-25654,10-05-2023,Maharashtra,Mumbai,105,46,2,Clothing,Stole,UPI
B-25654,10-05-2023,Maharashtra,Mumbai,121,-17,3,Furniture,Furnishings,Credit Card
B-25654,10-05-2024,Maharashtra,Mumbai,54,-3,3,Clothing,Saree,COD
B-25654,10-05-2023,Maharashtra,Mumbai,34,12,3,Clothing,Hankerchief,Credit Card
B-26076,21-03-2024,Madhya Pradesh,Bhopal,219,4,2,Clothing,Saree,COD
B-26076,21-03-2023,Madhya Pradesh,Bhopal,91,22,2,Clothing,Stole,UPI
B-26076,21-03-2024,Madhya Pradesh,Bhopal,133,46,5,Clothing,Shirt,EMI
B-26076,21-03-2024,Madhya Pradesh,Bhopal,60,13,2,Clothing,T-shirt,COD
B-26076,21-03-2024,Madhya Pradesh,Bhopal,450,-190,4,Furniture,Bookcases,COD
B-25961,18-01-2024,Gujarat,Ahmedabad,446,53,3,Electronics,Printers,COD
